Order_ID,Order_Date,Year,Quarter,Month,Month_Name,Year_Month,Customer_ID,Customer_Name,Customer_Segment,Customer_Since,Customer_Tenure_Days,Customer_Tenure_Years,City,State,Region,Product_ID,Product_Name,Category,Subcategory,Brand,Sales_Channel,Quantity,Unit_Price,Discount,Discount_Percent,Discount_Amount,Discount_Per_Unit,Unit_Cost,Gross_Sales,Revenue,Revenue_Per_Unit,COGS,Gross_Profit,Profit_Per_Unit,Gross_Margin,Day_Name
ORD07653,2023-01-01,2023,Q1,1,January,2023-01,CUS0863,Barkha Misra,Corporate,2021-12-02,395,1.08145106091718,Warangal,Telangana,South,PROD043,Resistance Bands,Sports & Fitness,Fitness Equipment,ActiveLife,Store,2,798.42,0.15,15,239.53,119.765,423.16,1596.84,1357.31,678.655,846.32,510.99,255.495,0.3764725817978207,Sunday
ORD07654,2025-10-13,2025,Q4,10,October,2025-10,CUS0954,Rachita Subramanian,Corporate,2025-04-29,167,0.4572210814510609,Siliguri,West Bengal,East,PROD005,Webcam,Electronics,Computer Accessories,ViewPro,Online,9,2422.85,0.15,15,3270.85,363.4277777777777,1502.17,21805.65,18534.8,2059.422222222222,13519.53,5015.27,557.2522222222223,0.2705866801907763,Monday
ORD07655,2025-08-08,2025,Q3,8,August,2025-08,CUS0861,Zayyan Kamdar,Corporate,2024-12-20,231,0.6324435318275154,Mangaluru,Karnataka,South,PROD032,Coffee Maker,Home & Lifestyle,Kitchen,HomeEase,Store,5,4452.16,0.1,10,2226.08,445.216,2893.9,22260.8,20034.72,4006.944,14469.5,5565.22,1113.044,0.2777787760447862,Friday
ORD07656,2025-06-11,2025,Q2,6,June,2025-06,CUS0931,Rachita Kothari,Corporate,2025-02-06,125,0.3422313483915126,Lucknow,Uttar Pradesh,North,PROD035,Lunch Box,Home & Lifestyle,Kitchen,LifePlus,Store,9,618.59,0.15,15,835.1,92.78888888888889,334.04,5567.31,4732.21,525.8011111111111,3006.36,1725.85,191.7611111111111,0.364702749877964,Wednesday
ORD07657,2025-04-12,2025,Q2,4,April,2025-04,CUS0157,Qabil Sura,Consumer,2022-10-22,903,2.472279260780287,New Delhi,Delhi,North,PROD028,Staple Pack,Office Supplies,Desk Supplies,WriteWell,Online,2,118.84,0.05,5,11.88,5.94,59.42,237.68,225.8,112.9,118.84,106.96,53.48,0.4736935341009743,Saturday
ORD07658,2025-09-08,2025,Q3,9,September,2025-09,CUS0646,Ojas Suri,Small Business,2023-06-17,814,2.22861054072553,Kolkata,West Bengal,East,PROD050,Sports Backpack,Sports & Fitness,Sports Accessories,ActiveLife,Online,8,1560.31,0.15,15,1872.37,234.04625,873.77,12482.48,10610.11,1326.26375,6990.16,3619.95,452.49375,0.3411793091683309,Monday
ORD07659,2025-04-16,2025,Q2,4,April,2025-04,CUS0385,Hamsini Gill,Consumer,2024-12-14,123,0.3367556468172485,Noida,Uttar Pradesh,North,PROD006,Bluetooth Speaker,Electronics,Audio,SoundMax,Online,3,2207.51,0.05,5,331.13,110.3766666666667,1280.36,6622.53,6291.4,2097.133333333333,3841.08,2450.32,816.7733333333334,0.3894713418317068,Wednesday
ORD07660,2024-08-10,2024,Q3,8,August,2024-08,CUS0018,Anamika Kanda,Consumer,2023-10-05,310,0.8487337440109514,Mumbai,Maharashtra,West,PROD013,Computer Desk,Furniture,Office Furniture,WorkPro,Store,1,7928.06,0.0,0,0.0,0.0,5311.8,7928.06,7928.06,7928.06,5311.8,2616.26,2616.26,0.3300000252268525,Saturday
ORD07661,2025-04-04,2025,Q2,4,April,2025-04,CUS0867,Netra Nagarajan,Corporate,2022-03-11,1120,3.066392881587953,Warangal,Telangana,South,PROD026,Desk Organizer,Office Supplies,Desk Supplies,OrganizeIt,Online,11,505.5,0.2,20,1112.1,101.1,278.03,5560.5,4448.4,404.4,3058.33,1390.07,126.37,0.3124876360039565,Friday
ORD07662,2023-11-12,2023,Q4,11,November,2023-11,CUS0638,Tanvi Comar,Small Business,2023-03-27,230,0.6297056810403833,Durgapur,West Bengal,East,PROD036,Table Lamp,Home & Lifestyle,Home Essentials,HomeEase,Online,5,1233.33,0.15,15,925.0,185.0,690.66,6166.65,5241.65,1048.33,3453.3,1788.35,357.67,0.3411807350738794,Sunday
ORD07663,2024-11-20,2024,Q4,11,November,2024-11,CUS0636,Samesh Mallick,Small Business,2021-07-14,1225,3.353867214236824,New Delhi,Delhi,North,PROD030,Calculator,Office Supplies,Desk Supplies,CalcPro,Store,5,680.28,0.05,5,170.07,34.014,408.17,3401.4,3231.33,646.266,2040.85,1190.48,238.096,0.3684179579306354,Wednesday
ORD07664,2025-04-13,2025,Q2,4,April,2025-04,CUS0489,Balhaar Ranganathan,Consumer,2025-03-20,24,0.06570841889117043,Pune,Maharashtra,West,PROD021,Ballpoint Pen Pack,Office Supplies,Writing & Paper,WriteWell,Online,1,247.01,0.0,0,0.0,0.0,118.56,247.01,247.01,247.01,118.56,128.45,128.45,0.5200194324116433,Sunday
ORD07665,2025-12-23,2025,Q4,12,December,2025-12,CUS0960,Teerth Iyer,Corporate,2022-10-14,1166,3.19233401779603,New Delhi,Delhi,North,PROD009,Portable Speaker,Electronics,Audio,AudioWave,Store,12,4590.28,0.05,5,2754.17,229.5141666666667,2708.27,55083.36,52329.19,4360.765833333334,32499.24,19829.95,1652.495833333333,0.3789462439605887,Tuesday
ORD07666,2025-10-03,2025,Q4,10,October,2025-10,CUS0824,Warinder Soni,Small Business,2023-07-18,808,2.212183436002738,Kolkata,West Bengal,East,PROD041,Yoga Mat,Sports & Fitness,Fitness Equipment,ActiveLife,Online,5,937.54,0.05,5,234.38,46.876,515.65,4687.7,4453.32,890.664,2578.25,1875.07,375.014,0.4210499133230938,Friday
ORD07667,2024-10-20,2024,Q4,10,October,2024-10,CUS0862,Mekhala Chaudry,Corporate,2021-01-23,1366,3.73990417522245,Noida,Uttar Pradesh,North,PROD022,Gel Pen Pack,Office Supplies,Writing & Paper,WriteWell,Store,4,310.75,0.05,5,62.15,15.5375,152.27,1243.0,1180.85,295.2125,609.08,571.77,142.9425,0.4842020578396918,Sunday
ORD07668,2025-05-16,2025,Q2,5,May,2025-05,CUS0045,Ekavir Varkey,Consumer,2023-01-10,857,2.346338124572211,Hyderabad,Telangana,South,PROD009,Portable Speaker,Electronics,Audio,AudioWave,Online,3,4466.84,0.05,5,670.03,223.3433333333333,2635.44,13400.52,12730.49,4243.496666666667,7906.32,4824.17,1608.056666666667,0.3789461364016625,Friday
ORD07669,2023-10-14,2023,Q4,10,October,2023-10,CUS0809,Nimrat Zachariah,Small Business,2023-04-05,192,0.5256673511293635,Lucknow,Uttar Pradesh,North,PROD037,Wall Clock,Home & Lifestyle,Home Essentials,HomeEase,Store,1,933.89,0.0,0,0.0,0.0,541.66,933.89,933.89,933.89,541.66,392.23,392.23,0.4199959309982975,Saturday
ORD07670,2024-01-17,2024,Q1,1,January,2024-01,CUS0153,Udyati Sarin,Consumer,2023-04-14,278,0.7611225188227242,Madurai,Tamil Nadu,South,PROD007,Wireless Earbuds,Electronics,Audio,SoundMax,Store,2,3330.1,0.0,0,0.0,0.0,1998.06,6660.2,6660.2,3330.1,3996.12,2664.08,1332.04,0.4,Wednesday
ORD07671,2024-06-30,2024,Q2,6,June,2024-06,CUS0955,Oscar Dave,Corporate,2021-11-18,955,2.614647501711157,Durgapur,West Bengal,East,PROD016,Bookshelf,Furniture,Storage,HomeSpace,Store,3,5896.23,0.15,15,2653.3,884.4333333333334,3891.51,17688.69,15035.39,5011.796666666666,11674.53,3360.86,1120.286666666667,0.2235299516673661,Sunday
ORD07672,2025-12-03,2025,Q4,12,December,2025-12,CUS0871,Jagrati Tripathi,Corporate,2023-07-22,865,2.368240930869268,Vadodara,Gujarat,West,PROD045,Exercise Bike,Sports & Fitness,Fitness Equipment,FitTech,Store,4,24793.11,0.2,20,19834.49,4958.6225,17851.04,99172.44,79337.95,19834.4875,71404.16,7933.79,1983.4475,0.09999993697845735,Wednesday
ORD07673,2024-02-09,2024,Q1,2,February,2024-02,CUS0159,Advaith Varughese,Consumer,2022-08-17,541,1.481177275838467,New Delhi,Delhi,North,PROD040,Humidifier,Home & Lifestyle,Home Essentials,AirPure,Online,1,5208.59,0.05,5,260.43,260.43,3437.67,5208.59,4948.16,4948.16,3437.67,1510.49,1510.49,0.3052629664360085,Friday
ORD07674,2025-10-20,2025,Q4,10,October,2025-10,CUS0917,Jagvi Munshi,Corporate,2024-08-16,430,1.177275838466804,Siliguri,West Bengal,East,PROD040,Humidifier,Home & Lifestyle,Home Essentials,AirPure,Store,5,4967.94,0.1,10,2483.97,496.794,3278.84,24839.7,22355.73,4471.146,16394.2,5961.53,1192.306,0.2666667561291892,Monday
ORD07675,2025-10-10,2025,Q4,10,October,2025-10,CUS0824,Warinder Soni,Small Business,2023-07-18,815,2.231348391512662,Kolkata,West Bengal,East,PROD033,Air Fryer,Home & Lifestyle,Kitchen,HomeEase,Online,3,6349.04,0.0,0,0.0,0.0,4253.86,19047.12,19047.12,6349.04,12761.58,6285.54,2095.18,0.3299994959867948,Friday
ORD07676,2023-12-25,2023,Q4,12,December,2023-12,CUS0545,Balveer Bora,Consumer,2022-08-08,504,1.379876796714579,Hyderabad,Telangana,South,PROD023,Notebook,Office Supplies,Writing & Paper,PaperPlus,Online,2,186.64,0.05,5,18.66,9.33,97.05,373.28,354.62,177.31,194.1,160.52,80.26,0.4526535446393323,Monday
ORD07677,2023-05-14,2023,Q2,5,May,2023-05,CUS0951,Hritik Sachdeva,Corporate,2021-05-25,719,1.968514715947981,Ahmedabad,Gujarat,West,PROD020,Office Storage Box,Furniture,Storage,OrganizeIt,Online,15,1189.73,0.15,15,2676.89,178.4593333333333,713.84,17845.95,15169.06,1011.270666666667,10707.6,4461.46,297.4306666666667,0.2941157856848085,Sunday
ORD07678,2025-09-24,2025,Q3,9,September,2025-09,CUS0024,Janaki Kanda,Consumer,2022-03-06,1298,3.553730321697468,Nagpur,Maharashtra,West,PROD046,Running Shoes,Sports & Fitness,Sports Accessories,SportMax,Online,1,3547.71,0.1,10,354.77,354.77,2270.53,3547.71,3192.94,3192.94,2270.53,922.41,922.41,0.2888904896427744,Wednesday
ORD07679,2025-08-10,2025,Q3,8,August,2025-08,CUS0953,Wishi Agrawal,Corporate,2025-07-06,35,0.09582477754962354,Surat,Gujarat,West,PROD005,Webcam,Electronics,Computer Accessories,ViewPro,Store,12,2467.15,0.1,10,2960.58,246.715,1529.63,29605.8,26645.22,2220.435,18355.56,8289.66,690.805,0.3111124621977225,Sunday
ORD07680,2025-03-04,2025,Q1,3,March,2025-03,CUS0361,Charles Srivastava,Consumer,2024-02-28,370,1.013004791238878,New Delhi,Delhi,North,PROD018,Storage Rack,Furniture,Storage,HomeSpace,Online,3,5716.27,0.05,5,857.44,285.8133333333333,3829.9,17148.81,16291.37,5430.456666666667,11489.7,4801.67,1600.556666666667,0.2947370294824806,Tuesday
ORD07681,2025-02-28,2025,Q1,2,February,2025-02,CUS0479,Riya Kunda,Consumer,2025-01-28,31,0.08487337440109514,Noida,Uttar Pradesh,North,PROD007,Wireless Earbuds,Electronics,Audio,SoundMax,Online,3,3555.68,0.0,0,0.0,0.0,2133.41,10667.04,10667.04,3555.68,6400.23,4266.81,1422.27,0.3999994375196868,Friday
ORD07682,2023-12-22,2023,Q4,12,December,2023-12,CUS0375,Tanvi Bhatnagar,Consumer,2021-12-11,741,2.028747433264887,Lucknow,Uttar Pradesh,North,PROD001,Wireless Mouse,Electronics,Computer Accessories,NovaTech,Store,3,892.02,0.05,5,133.8,44.6,517.37,2676.06,2542.26,847.4200000000001,1552.11,990.15,330.05,0.3894762927473979,Friday
ORD07683,2025-12-15,2025,Q4,12,December,2025-12,CUS0671,Aarnav Chander,Small Business,2024-11-25,385,1.054072553045859,Ahmedabad,Gujarat,West,PROD022,Gel Pen Pack,Office Supplies,Writing & Paper,WriteWell,Online,5,303.06,0.0,0,0.0,0.0,148.5,1515.3,1515.3,303.06,742.5,772.8,154.56,0.509998020194021,Monday
ORD07684,2024-11-23,2024,Q4,11,November,2024-11,CUS0737,Samesh Wagle,Small Business,2023-01-10,683,1.869952087611225,Mangaluru,Karnataka,South,PROD033,Air Fryer,Home & Lifestyle,Kitchen,HomeEase,Store,3,6616.77,0.0,0,0.0,0.0,4433.24,19850.31,19850.31,6616.77,13299.72,6550.59,2183.53,0.3299993803623218,Saturday
ORD07685,2025-11-02,2025,Q4,11,November,2025-11,CUS0993,Oliver Yogi,Corporate,2025-07-15,110,0.3011635865845311,Mangaluru,Karnataka,South,PROD022,Gel Pen Pack,Office Supplies,Writing & Paper,WriteWell,Store,7,295.29,0.15,15,310.05,44.29285714285714,144.69,2067.03,1756.98,250.9971428571428,1012.83,744.15,106.3071428571428,0.4235392548577673,Sunday
ORD07686,2023-01-05,2023,Q1,1,January,2023-01,CUS0214,Yashoda Deshpande,Consumer,2021-08-05,518,1.418206707734428,Ahmedabad,Gujarat,West,PROD036,Table Lamp,Home & Lifestyle,Home Essentials,HomeEase,Store,3,1236.73,0.1,10,371.02,123.6733333333333,692.57,3710.19,3339.17,1113.056666666667,2077.71,1261.46,420.4866666666667,0.3777765133251677,Thursday
ORD07687,2025-01-19,2025,Q1,1,January,2025-01,CUS0723,Urmi Patla,Small Business,2024-04-04,290,0.7939767282683093,Bengaluru,Karnataka,South,PROD002,Mechanical Keyboard,Electronics,Computer Accessories,NovaTech,Store,2,2939.75,0.05,5,293.98,146.99,1763.85,5879.5,5585.52,2792.76,3527.7,2057.82,1028.91,0.3684204872599149,Sunday
ORD07688,2024-07-07,2024,Q3,7,July,2024-07,CUS0987,Sanaya Khosla,Corporate,2023-01-28,526,1.440109514031485,Siliguri,West Bengal,East,PROD031,Electric Kettle,Home & Lifestyle,Kitchen,HomeEase,Store,9,1754.08,0.15,15,2368.01,263.1122222222223,1087.53,15786.72,13418.71,1490.967777777778,9787.77,3630.94,403.4377777777778,0.2705878582963638,Sunday
ORD07689,2024-10-11,2024,Q4,10,October,2024-10,CUS0905,Zinal Madan,Corporate,2022-03-03,953,2.609171800136893,Warangal,Telangana,South,PROD047,Football,Sports & Fitness,Sports Accessories,SportMax,Store,9,900.27,0.15,15,1215.36,135.04,513.15,8102.43,6887.07,765.23,4618.35,2268.72,252.08,0.3294172993740444,Friday
ORD07690,2024-06-17,2024,Q2,6,June,2024-06,CUS0032,Chanchal Tripathi,Consumer,2022-09-10,646,1.768651608487337,Hyderabad,Telangana,South,PROD039,Air Purifier,Home & Lifestyle,Home Essentials,AirPure,Store,3,11566.27,0.1,10,3469.88,1156.626666666667,8096.39,34698.81,31228.93,10409.64333333333,24289.17,6939.76,2313.253333333334,0.2222221510631328,Monday
ORD07691,2024-06-09,2024,Q2,6,June,2024-06,CUS0089,Nisha Kothari,Consumer,2023-04-09,427,1.169062286105407,Pune,Maharashtra,West,PROD037,Wall Clock,Home & Lifestyle,Home Essentials,HomeEase,Store,2,924.2,0.1,10,184.84,92.42,536.04,1848.4,1663.56,831.78,1072.08,591.48,295.74,0.3555507465916469,Sunday
ORD07692,2025-06-01,2025,Q2,6,June,2025-06,CUS0878,Ekavir Sodhi,Corporate,2022-08-28,1008,2.759753593429158,Lucknow,Uttar Pradesh,North,PROD009,Portable Speaker,Electronics,Audio,AudioWave,Online,3,4552.57,0.1,10,1365.77,455.2566666666667,2686.02,13657.71,12291.94,4097.313333333334,8058.06,4233.88,1411.293333333333,0.3444435947458253,Sunday
ORD07693,2025-04-20,2025,Q2,4,April,2025-04,CUS0185,Nilima Seshadri,Consumer,2024-12-30,111,0.3039014373716633,Pune,Maharashtra,West,PROD033,Air Fryer,Home & Lifestyle,Kitchen,HomeEase,Online,3,6559.72,0.1,10,1967.92,655.9733333333334,4395.01,19679.16,17711.24,5903.746666666667,13185.03,4526.21,1508.736666666667,0.2555557939477981,Sunday
ORD07694,2025-04-15,2025,Q2,4,April,2025-04,CUS0844,Siddharth Ray,Small Business,2025-02-14,60,0.1642710472279261,Warangal,Telangana,South,PROD009,Portable Speaker,Electronics,Audio,AudioWave,Online,3,4275.48,0.1,10,1282.64,427.5466666666667,2522.53,12826.44,11543.8,3847.933333333333,7567.59,3976.21,1325.403333333333,0.3444455032138464,Tuesday
ORD07695,2024-05-27,2024,Q2,5,May,2024-05,CUS0537,Omaja Rege,Consumer,2022-04-09,779,2.132785763175907,Lucknow,Uttar Pradesh,North,PROD030,Calculator,Office Supplies,Desk Supplies,CalcPro,Online,2,680.28,0.05,5,68.03,34.015,408.17,1360.56,1292.53,646.265,816.34,476.19,238.095,0.3684169806503524,Monday
ORD07696,2024-08-04,2024,Q3,8,August,2024-08,CUS0462,Garima Choudhary,Consumer,2024-07-18,17,0.04654346338124572,Mysuru,Karnataka,South,PROD042,Dumbbell Set,Sports & Fitness,Fitness Equipment,ActiveLife,Online,1,2455.1,0.1,10,245.51,245.51,1522.16,2455.1,2209.59,2209.59,1522.16,687.43,687.43,0.3111120162564095,Sunday
ORD07697,2025-06-13,2025,Q2,6,June,2025-06,CUS0105,Owen Mitra,Consumer,2024-06-15,363,0.9938398357289527,Surat,Gujarat,West,PROD003,USB-C Hub,Electronics,Computer Accessories,TechCore,Store,1,1729.34,0.1,10,172.93,172.93,985.72,1729.34,1556.41,1556.41,985.72,570.69,570.69,0.3666707358600883,Friday
ORD07698,2025-01-20,2025,Q1,1,January,2025-01,CUS0972,Chatura Arya,Corporate,2023-02-20,700,1.916495550992471,Vadodara,Gujarat,West,PROD001,Wireless Mouse,Electronics,Computer Accessories,NovaTech,Store,2,876.86,0.2,20,350.74,175.37,508.58,1753.72,1402.98,701.49,1017.16,385.82,192.91,0.2750003563842678,Monday
ORD07699,2024-07-26,2024,Q3,7,July,2024-07,CUS0866,Mason Varughese,Corporate,2023-01-17,556,1.522245037645448,Warangal,Telangana,South,PROD018,Storage Rack,Furniture,Storage,HomeSpace,Store,11,5356.94,0.05,5,2946.32,267.8472727272728,3589.15,58926.34,55980.02,5089.092727272727,39480.65,16499.37,1499.942727272727,0.2947367650100876,Friday
ORD07700,2025-04-04,2025,Q2,4,April,2025-04,CUS0839,Vaishnavi Luthra,Small Business,2024-03-03,397,1.086926762491444,Ahmedabad,Gujarat,West,PROD002,Mechanical Keyboard,Electronics,Computer Accessories,NovaTech,Store,4,2704.54,0.05,5,540.91,135.2275,1622.72,10818.16,10277.25,2569.3125,6490.88,3786.37,946.5925,0.3684224865601207,Friday
ORD07701,2025-03-19,2025,Q1,3,March,2025-03,CUS0242,Hredhaan Khalsa,Consumer,2024-03-30,354,0.9691991786447639,Pune,Maharashtra,West,PROD003,USB-C Hub,Electronics,Computer Accessories,TechCore,Online,2,1837.62,0.1,10,367.52,183.76,1047.44,3675.24,3307.72,1653.86,2094.88,1212.84,606.42,0.3666694883484696,Wednesday
ORD07702,2024-09-09,2024,Q3,9,September,2024-09,CUS0975,Falan Grover,Corporate,2022-06-24,808,2.212183436002738,Delhi,Delhi,North,PROD012,Executive Office Chair,Furniture,Office Furniture,WorkPro,Store,13,12465.74,0.2,20,32410.92,2493.147692307692,8476.7,162054.62,129643.7,9972.592307692308,110197.1,19446.6,1495.892307692308,0.1500003471051813,Monday
ORD07703,2025-10-12,2025,Q4,10,October,2025-10,CUS0816,Mitali Sinha,Small Business,2025-02-28,226,0.6187542778918549,Siliguri,West Bengal,East,PROD039,Air Purifier,Home & Lifestyle,Home Essentials,AirPure,Store,6,12279.88,0.15,15,11051.89,1841.981666666667,8595.92,73679.28,62627.39,10437.89833333333,51575.52,11051.87,1841.978333333333,0.1764702313157231,Sunday
ORD07704,2024-08-15,2024,Q3,8,August,2024-08,CUS0765,Ati Sehgal,Small Business,2022-04-07,861,2.357289527720739,Vadodara,Gujarat,West,PROD026,Desk Organizer,Office Supplies,Desk Supplies,OrganizeIt,Store,4,505.12,0.05,5,101.02,25.255,277.82,2020.48,1919.46,479.865,1111.28,808.18,202.045,0.4210455023808779,Thursday
ORD07705,2025-09-19,2025,Q3,9,September,2025-09,CUS0353,Gayathri Deep,Consumer,2024-03-16,552,1.51129363449692,Noida,Uttar Pradesh,North,PROD042,Dumbbell Set,Sports & Fitness,Fitness Equipment,ActiveLife,Online,1,2394.86,0.1,10,239.49,239.49,1484.81,2394.86,2155.37,2155.37,1484.81,670.56,670.56,0.3111113173144286,Friday
ORD07706,2023-12-05,2023,Q4,12,December,2023-12,CUS0729,Ekapad Shroff,Small Business,2023-05-28,191,0.5229295003422314,Hyderabad,Telangana,South,PROD043,Resistance Bands,Sports & Fitness,Fitness Equipment,ActiveLife,Online,6,802.46,0.15,15,722.21,120.3683333333333,425.3,4814.76,4092.55,682.0916666666667,2551.8,1540.75,256.7916666666667,0.3764767687627518,Tuesday
ORD07707,2024-11-11,2024,Q4,11,November,2024-11,CUS0909,Ishita Rout,Corporate,2023-07-07,493,1.349760438056126,New Delhi,Delhi,North,PROD012,Executive Office Chair,Furniture,Office Furniture,WorkPro,Store,10,12079.04,0.05,5,6039.52,603.952,8213.75,120790.4,114750.88,11475.088,82137.5,32613.38,3261.338,0.2842102823089461,Monday
ORD07708,2024-10-14,2024,Q4,10,October,2024-10,CUS0307,Finn Magar,Consumer,2024-10-08,6,0.01642710472279261,Nagpur,Maharashtra,West,PROD020,Office Storage Box,Furniture,Storage,OrganizeIt,Online,3,1202.21,0.0,0,0.0,0.0,721.33,3606.63,3606.63,1202.21,2163.99,1442.64,480.8800000000001,0.3999966727942706,Monday
ORD07709,2025-03-11,2025,Q1,3,March,2025-03,CUS0865,Aradhana Lal,Corporate,2023-07-18,602,1.648186173853525,Mangaluru,Karnataka,South,PROD042,Dumbbell Set,Sports & Fitness,Fitness Equipment,ActiveLife,Store,3,2532.79,0.2,20,1519.67,506.5566666666667,1570.33,7598.37,6078.7,2026.233333333333,4710.99,1367.71,455.9033333333334,0.225000411272147,Tuesday
ORD07710,2024-06-25,2024,Q2,6,June,2024-06,CUS0940,Andrew Chauhan,Corporate,2024-06-07,18,0.04928131416837783,Noida,Uttar Pradesh,North,PROD025,Copy Paper Ream,Office Supplies,Writing & Paper,PaperPlus,Store,12,463.21,0.15,15,833.78,69.48166666666667,287.19,5558.52,4724.74,393.7283333333333,3446.28,1278.46,106.5383333333333,0.2705884344958664,Tuesday
ORD07711,2025-12-17,2025,Q4,12,December,2025-12,CUS0929,Advik Vohra,Corporate,2025-11-27,20,0.05475701574264202,Hyderabad,Telangana,South,PROD043,Resistance Bands,Sports & Fitness,Fitness Equipment,ActiveLife,Online,14,793.56,0.15,15,1666.48,119.0342857142857,420.59,11109.84,9443.36,674.5257142857143,5888.26,3555.1,253.9357142857143,0.3764655800477796,Wednesday
ORD07712,2023-10-17,2023,Q4,10,October,2023-10,CUS0864,Devansh Nayar,Corporate,2023-05-10,160,0.4380561259411362,Nagpur,Maharashtra,West,PROD043,Resistance Bands,Sports & Fitness,Fitness Equipment,ActiveLife,Online,8,776.74,0.2,20,1242.78,155.3475,411.67,6213.92,4971.14,621.3925,3293.36,1677.78,209.7225,0.337504073512313,Tuesday
ORD07713,2023-10-01,2023,Q4,10,October,2023-10,CUS0681,Charles Randhawa,Small Business,2023-08-08,54,0.1478439425051335,Surat,Gujarat,West,PROD012,Executive Office Chair,Furniture,Office Furniture,WorkPro,Online,8,12387.04,0.1,10,9909.63,1238.70375,8423.19,99096.32,89186.69,11148.33625,67385.52,21801.17,2725.14625,0.2444442102291272,Sunday
ORD07714,2025-08-04,2025,Q3,8,August,2025-08,CUS0913,Manthan Chana,Corporate,2025-05-09,87,0.2381930184804928,Kolkata,West Bengal,East,PROD002,Mechanical Keyboard,Electronics,Computer Accessories,NovaTech,Store,10,2669.68,0.05,5,1334.84,133.484,1601.81,26696.8,25361.96,2536.196,16018.1,9343.86,934.3860000000001,0.3684202640489931,Monday
ORD07715,2025-05-10,2025,Q2,5,May,2025-05,CUS0952,Shravya Shankar,Corporate,2025-04-16,24,0.06570841889117043,Delhi,Delhi,North,PROD012,Executive Office Chair,Furniture,Office Furniture,WorkPro,Online,12,11880.47,0.1,10,14256.56,1188.046666666667,8078.72,142565.64,128309.08,10692.42333333333,96944.64,31364.44,2613.703333333333,0.2444444305890121,Saturday
ORD07716,2025-08-26,2025,Q3,8,August,2025-08,CUS0952,Shravya Shankar,Corporate,2025-04-16,132,0.3613963039014374,Delhi,Delhi,North,PROD002,Mechanical Keyboard,Electronics,Computer Accessories,NovaTech,Store,6,2837.18,0.1,10,1702.31,283.7183333333333,1702.31,17023.08,15320.77,2553.461666666667,10213.86,5106.91,851.1516666666666,0.3333324630550553,Tuesday
ORD07717,2023-12-10,2023,Q4,12,December,2023-12,CUS0966,Ryan Loke,Corporate,2022-05-16,573,1.568788501026694,Kolkata,West Bengal,East,PROD046,Running Shoes,Sports & Fitness,Sports Accessories,SportMax,Store,6,3391.55,0.2,20,4069.86,678.3100000000001,2170.59,20349.3,16279.44,2713.24,13023.54,3255.9,542.65,0.2000007371260928,Sunday
ORD07718,2024-07-04,2024,Q3,7,July,2024-07,CUS0071,Ethan Yogi,Consumer,2022-10-25,618,1.691991786447639,Mangaluru,Karnataka,South,PROD002,Mechanical Keyboard,Electronics,Computer Accessories,NovaTech,Store,2,2890.91,0.1,10,578.18,289.09,1734.55,5781.82,5203.64,2601.82,3469.1,1734.54,867.27,0.3333320521788594,Thursday
ORD07719,2025-12-19,2025,Q4,12,December,2025-12,CUS0023,Adya Sangha,Consumer,2025-12-18,1,0.002737850787132101,Pune,Maharashtra,West,PROD013,Computer Desk,Furniture,Office Furniture,WorkPro,Online,2,8059.33,0.0,0,0.0,0.0,5399.75,16118.66,16118.66,8059.33,10799.5,5319.16,2659.58,0.3300001364877725,Friday
ORD07720,2025-11-07,2025,Q4,11,November,2025-11,CUS0962,Jack Pandey,Corporate,2025-10-13,25,0.06844626967830253,Surat,Gujarat,West,PROD001,Wireless Mouse,Electronics,Computer Accessories,NovaTech,Online,12,871.28,0.05,5,522.77,43.56416666666667,505.34,10455.36,9932.59,827.7158333333333,6064.08,3868.51,322.3758333333333,0.3894764608224038,Friday
ORD07721,2023-05-28,2023,Q2,5,May,2023-05,CUS0897,Anirudh Kari,Corporate,2022-11-28,181,0.4955509924709103,Noida,Uttar Pradesh,North,PROD036,Table Lamp,Home & Lifestyle,Home Essentials,HomeEase,Store,9,1256.45,0.1,10,1130.8,125.6444444444444,703.61,11308.05,10177.25,1130.805555555556,6332.49,3844.76,427.1955555555556,0.3777798521211526,Sunday
ORD07722,2023-06-19,2023,Q2,6,June,2023-06,CUS0888,Leela Agrawal,Corporate,2021-04-28,782,2.140999315537303,Siliguri,West Bengal,East,PROD027,Stapler,Office Supplies,Desk Supplies,WriteWell,Store,11,311.8,0.15,15,514.47,46.77,162.14,3429.8,2915.33,265.03,1783.54,1131.79,102.89,0.3882202014866242,Monday
ORD07723,2024-11-16,2024,Q4,11,November,2024-11,CUS0991,Vidhi Bassi,Corporate,2023-07-10,495,1.35523613963039,Kanpur,Uttar Pradesh,North,PROD032,Coffee Maker,Home & Lifestyle,Kitchen,HomeEase,Store,14,4464.13,0.2,20,12499.56,892.8257142857143,2901.68,62497.82,49998.26,3571.304285714286,40623.52,9374.74,669.6242857142857,0.1875013250461116,Saturday
ORD07724,2024-10-11,2024,Q4,10,October,2024-10,CUS0113,Oeshi Hayer,Consumer,2024-04-07,187,0.5119780971937029,Lucknow,Uttar Pradesh,North,PROD043,Resistance Bands,Sports & Fitness,Fitness Equipment,ActiveLife,Online,1,777.59,0.05,5,38.88,38.88,412.12,777.59,738.71,738.71,412.12,326.59,326.59,0.442108540563956,Friday
